country,year,site_id,landscape_type,transect,period,round,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,plant_genus,plant_species
Sweden,2012,lsk02,high,2,after,3,Bumblebee,Bombus,terrestris,terrestris,Geum,rivale
Sweden,2012,lsk02,high,2,after,3,Hoverfly,Helophilus,hybridus,hybridus,Ranunculus,sp.
Sweden,2012,lsk02,high,2,after,3,Hoverfly,Melanostoma,mellinum,mellinum,Ranunculus,sp.
Sweden,2012,lsk02,high,2,after,4,Bumblebee,Bombus,hortorum,hortorum,Trifolium,pratense
Sweden,2012,lsk02,high,2,during,1,Hoverfly,Cheilosia,albitarsis,albitarsis,Caltha,palustris
Sweden,2012,lsk02,high,1,during,2,Bumblebee,Bombus,terrestris,terrestris,Cardamine,pratensis
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Rhingia,rostrata,rostrata,Cardamine,pratensis
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Sphaerophoria,scripta,scripta,Cardamine,pratensis
Sweden,2012,lsk02,high,1,during,2,Honeybee,Apis,mellifera,mellifera,Ranunculus,sp.
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Cheilosia,,,Ranunculus,sp.
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Platycheirus,scutatus,scutatus,Ranunculus,sp.
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Sphaerophoria,scripta,scripta,Ranunculus,sp.
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Melanostoma,mellinum,mellinum,Ranunculus,sp.
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Cheilosia,vernalis,vernalis,Ranunculus,acris
Sweden,2012,lsk02,high,1,during,2,Hoverfly,Helophilus,pendulus,pendulus,Ranunculus,acris
Sweden,2012,lsk02,high,1,during,1,Bumblebee,Bombus,lapidarius,lapidarius,Taraxacum,sp.
Sweden,2012,lsk02,high,1,during,1,Bumblebee,Bombus,ruderarius,ruderarius,Taraxacum,sp.
Sweden,2012,lsk02,high,2,during,1,Bumblebee,Bombus,sylvarum,sylvarum,Taraxacum,sp.
Sweden,2012,lsk02,high,2,during,1,Bumblebee,Bombus,terrestris,terrestris,Taraxacum,sp.
Sweden,2012,lsk02,high,2,during,1,Hoverfly,Eristalis,arbustorum,arbustorum,Taraxacum,sp.
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,ribesii,ribesii,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Melanostoma,mellinum,mellinum,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,ribesii,ribesii,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,ribesii,ribesii,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,1,after,4,Hoverfly,Syrphus,ribesii,ribesii,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Platycheirus,scutatus,scutatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Syrphus,ribesii,ribesii,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Hypochaeris,radicata
Sweden,2012,lsk08,high,2,after,3,Hoverfly,Platycheirus,scutatus,scutatus,Ranunculus,sp.
Sweden,2012,lsk08,high,2,after,3,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,sp.
Sweden,2012,lsk08,high,2,after,3,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,sp.
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Melanostoma,mellinum,mellinum,Ranunculus,sp.
Sweden,2012,lsk08,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Ranunculus,sp.
Sweden,2012,lsk08,high,1,after,4,Bumblebee,Bombus,lucorum,lucorum,Trifolium,repens
Sweden,2012,lsk08,high,2,after,4,Bumblebee,Bombus,lucorum,lucorum,Trifolium,repens
Sweden,2012,lsk08,high,2,after,4,Bumblebee,Bombus,lucorum,lucorum,Trifolium,repens
Sweden,2012,lsk08,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk08,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk08,high,1,during,2,Hoverfly,Eumerus,strigatus,strigatus,Ranunculus,acris
Sweden,2012,lsk08,high,1,during,2,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,acris
Sweden,2012,lsk08,high,1,during,2,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,acris
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Cheilosia,albitarsis,albitarsis,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Cheilosia,nigripes,nigripes,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Melanostoma,mellinum,mellinum,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Platycheirus,scutatus,scutatus,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Cheilosia,albitarsis,albitarsis,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Cheilosia,albitarsis,albitarsis,Ranunculus,sp.
Sweden,2012,lsk08,high,2,during,2,Hoverfly,Eupeodes,strigatus,strigatus,Ranunculus,sp.
Sweden,2012,lsk08,high,1,during,1,Hoverfly,Helophilus,pendulus,pendulus,Taraxacum,sp.
Sweden,2012,lsk08,high,2,during,1,Honeybee,Apis,mellifera,mellifera,Taraxacum,sp.
Sweden,2012,lsk08,high,2,during,1,Hoverfly,Eristalis,arbustorum,arbustorum,Taraxacum,sp.
Sweden,2012,lsk08,high,2,during,1,Hoverfly,Helophilus,trivittatus,trivittatus,Taraxacum,sp.
Sweden,2012,lsk08,high,2,during,1,Hoverfly,Melanogaster,nuda,nuda,Taraxacum,sp.
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Achillea,millefolium
Sweden,2012,lsk12,high,1,after,4,other wild bee,Melitta,haemorrhoidalis,haemorrhoidalis,Campanula,persicifolia
Sweden,2012,lsk12,high,1,after,4,other wild bee,Megachile,centucularis,centucularis,Centaurea,scabiosa
Sweden,2012,lsk12,high,2,after,4,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Melanostoma,mellinum,mellinum,Galium,verum
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Galium,verum
Sweden,2012,lsk12,high,1,after,4,other wild bee,Sphecodes,crassus,crassus,Galium,verum
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Leontodon,autumnalis
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Leontodon,autumnalis
Sweden,2012,lsk12,high,2,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Leucanthemum,vulgare
Sweden,2012,lsk12,high,2,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Leucanthemum,vulgare
Sweden,2012,lsk12,high,2,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Leucanthemum,vulgare
Sweden,2012,lsk12,high,2,after,4,other wild bee,Hylaeus,communis,communis,Leucanthemum,vulgare
Sweden,2012,lsk12,high,2,after,4,other wild bee,Lasioglossum,leucopus,leucopus,Leucanthemum,vulgare
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,subterraneus,subterraneus,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Lychnis,viscaria
Sweden,2012,lsk12,high,1,after,4,Hoverfly,Syrphus,vitripennis,vitripennis,Ononis,spinosa
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Pilosella,officinarum
Sweden,2012,lsk12,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Trifolium,repens
Sweden,2012,lsk12,high,1,after,3,Bumblebee,Bombus,vestalis,vestalis,Vicia,villosa/tenuifolia
Sweden,2012,lsk12,high,1,during,2,Hoverfly,Platycheirus,scutatus,scutatus,Ranunculus,repens
Sweden,2012,lsk12,high,1,during,1,Hoverfly,Eristalis,similis,similis,Taraxacum,sp.
Sweden,2012,lsk12,high,1,during,1,other wild bee,Andrena,nigroaenea,nigroaenea,Taraxacum,sp.
Sweden,2012,lsk12,high,1,during,1,other wild bee,Andrena,cineraria,cineraria,Taraxacum,sp.
Sweden,2012,lsk12,high,1,during,1,other wild bee,Andrena,helvola,helvola,Taraxacum,sp.
Sweden,2012,lsk12,high,1,during,1,other wild bee,Andrena,nigroaenea,nigroaenea,Taraxacum,sp.
Sweden,2012,lsk12,high,1,during,1,other wild bee,Andrena,nigroaenea,nigroaenea,Taraxacum,sp.
Sweden,2012,lsk12,high,2,during,1,other wild bee,Andrena,nigroaenea,nigroaenea,Taraxacum,sp.
Sweden,2012,lsk12,high,2,during,1,other wild bee,Andrena,nigroaenea,nigroaenea,Taraxacum,sp.
Sweden,2012,lsk14,low,1,after,3,Hoverfly,Helophilus,trivittatus,trivittatus,Anthriscus,sylvestris
Sweden,2012,lsk14,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Bumblebee,Bombus,bohemicus,bohemicus,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Eristalis,tenax,tenax,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Scaeva,pyrastri,pyrastri,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Syrphus,ribesii,ribesii,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
Sweden,2012,lsk14,low,1,after,4,Hoverfly,Melanostoma,mellinum,mellinum,Hypericum,maculatum
Sweden,2012,lsk14,low,1,after,3,Hoverfly,Eristalis,tenax,tenax,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,Hoverfly,Anasimyia,lineata,lineata,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,Hoverfly,Eristalis,arbustorum,arbustorum,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,Hoverfly,Eristalis,arbustorum,arbustorum,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,Hoverfly,Melanogaster,nuda,nuda,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,Hoverfly,Platycheirus,scutatus,scutatus,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,Hoverfly,Syritta,pipiens,pipiens,Ranunculus,sp.
Sweden,2012,lsk14,low,2,after,3,other wild bee,Andrena,nigroaenea,nigroaenea,Ranunculus,sp.
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,,,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,,,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,,,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,lucorum,lucorum,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,ruderarius,ruderarius,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,ruderarius,ruderarius,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,subterraneus,subterraneus,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,1,after,3,other wild bee,Andrena,subopaca,subopaca,Trifolium,repens
Sweden,2012,lsk14,low,2,after,3,other wild bee,Andrena,wilkella,wilkella,Trifolium,repens
Sweden,2012,lsk14,low,2,after,3,other wild bee,Andrena,nigroaenea,nigroaenea,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Bumblebee,Bombus,terrestris,terrestris,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,2,after,4,Honeybee,Apis,mellifera,mellifera,Trifolium,repens
Sweden,2012,lsk14,low,1,during,2,Hoverfly,Eristalis,arbustorum,arbustorum,Anthriscus,sylvestris
Sweden,2012,lsk14,low,1,during,2,Hoverfly,Platycheirus,scutatus,scutatus,Anthriscus,sylvestris
Sweden,2012,lsk14,low,2,during,1,other wild bee,Andrena,haemorrhoa,haemorrhoa,Fragaria,vesca
Sweden,2012,lsk14,low,2,during,1,Bumblebee,Bombus,ruderarius,ruderarius,Lathyrus,vernus
Sweden,2012,lsk14,low,1,during,2,Hoverfly,Eristalis,tenax,tenax,Ranunculus,acris
Sweden,2012,lsk14,low,1,during,2,other wild bee,Andrena,nigroaenea,nigroaenea,Saxifraga,granulata
Sweden,2012,lsk14,low,1,during,1,Hoverfly,Helophilus,pendulus,pendulus,Taraxacum,sp.
Sweden,2012,lsk14,low,1,during,1,Hoverfly,Eristalis,arbustorum,arbustorum,Taraxacum,sp.
Sweden,2012,lsk14,low,1,during,1,Hoverfly,Eristalis,arbustorum,arbustorum,Taraxacum,sp.
Sweden,2012,lsk14,low,1,during,1,Hoverfly,Eristalis,similis,similis,Taraxacum,sp.
Sweden,2012,lsk14,low,1,during,1,Hoverfly,Helophilus,hybridus,hybridus,Taraxacum,sp.
