lower guild,upper guild,lower.species,upper.species,fortotals,lower,upper
01PLANT.,08BIRD.,Quercus robur,Corvus monedula,2.71E+00,01PLANT.Quercus robur,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Quercus robur,Emberiza citrinella,8.63E-02,01PLANT.Quercus robur,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Quercus robur,Fringilla coelebs,1.12E+00,01PLANT.Quercus robur,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Quercus robur,Passer domesticus,7.00E-03,01PLANT.Quercus robur,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Ranunculus acris,Alauda arvensis,6.54E-03,01PLANT.Ranunculus acris,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Ranunculus acris,Carduelis cannabina,2.06E-03,01PLANT.Ranunculus acris,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Ranunculus acris,Carduelis carduelis,4.78E-02,01PLANT.Ranunculus acris,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Ranunculus acris,Carduelis chloris,8.59E-03,01PLANT.Ranunculus acris,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Ranunculus acris,Columba palumbus,2.87E-02,01PLANT.Ranunculus acris,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Ranunculus acris,Corvus monedula,2.05E-02,01PLANT.Ranunculus acris,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Ranunculus acris,Fringilla coelebs,1.50E-02,01PLANT.Ranunculus acris,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Ranunculus repens,Alauda arvensis,2.47E-02,01PLANT.Ranunculus repens,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Ranunculus repens,Carduelis cannabina,2.37E-02,01PLANT.Ranunculus repens,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Ranunculus repens,Carduelis carduelis,5.49E-01,01PLANT.Ranunculus repens,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Ranunculus repens,Carduelis chloris,6.32E-02,01PLANT.Ranunculus repens,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Ranunculus repens,Columba palumbus,2.18E-01,01PLANT.Ranunculus repens,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Ranunculus repens,Corvus frugilegus,5.39E-01,01PLANT.Ranunculus repens,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Ranunculus repens,Corvus monedula,1.06E-01,01PLANT.Ranunculus repens,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Ranunculus repens,Fringilla coelebs,8.88E-02,01PLANT.Ranunculus repens,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Ranunculus repens,Passer domesticus,5.19E-03,01PLANT.Ranunculus repens,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Rosa sp.,Alectoris rufa,1.88E-01,01PLANT.Rosa sp.,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Rosa sp.,Carduelis cannabina,6.12E-04,01PLANT.Rosa sp.,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Rosa sp.,Carduelis carduelis,7.88E-02,01PLANT.Rosa sp.,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Rosa sp.,Carduelis chloris,2.90E-02,01PLANT.Rosa sp.,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Rosa sp.,Fringilla coelebs,1.10E-02,01PLANT.Rosa sp.,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Rubus fruticosus,Alectoris rufa,3.56E-01,01PLANT.Rubus fruticosus,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Rubus fruticosus,Carduelis cannabina,8.15E-03,01PLANT.Rubus fruticosus,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Rubus fruticosus,Carduelis carduelis,1.05E+00,01PLANT.Rubus fruticosus,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Rubus fruticosus,Carduelis chloris,7.48E-02,01PLANT.Rubus fruticosus,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Rubus fruticosus,Columba palumbus,2.73E-01,01PLANT.Rubus fruticosus,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Rubus fruticosus,Corvus frugilegus,1.14E-01,01PLANT.Rubus fruticosus,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Rubus fruticosus,Corvus monedula,1.86E-01,01PLANT.Rubus fruticosus,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Rubus fruticosus,Emberiza citrinella,8.61E-02,01PLANT.Rubus fruticosus,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Rubus fruticosus,Fringilla coelebs,3.03E-02,01PLANT.Rubus fruticosus,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Rumex sp.,Alauda arvensis,6.08E-01,01PLANT.Rumex sp.,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Rumex sp.,Alectoris rufa,8.61E-01,01PLANT.Rumex sp.,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Rumex sp.,Carduelis cannabina,7.62E-02,01PLANT.Rumex sp.,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Rumex sp.,Carduelis carduelis,7.65E-01,01PLANT.Rumex sp.,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Rumex sp.,Carduelis chloris,2.71E-01,01PLANT.Rumex sp.,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Rumex sp.,Columba palumbus,2.81E-02,01PLANT.Rumex sp.,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Rumex sp.,Corvus frugilegus,1.52E+01,01PLANT.Rumex sp.,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Rumex sp.,Corvus monedula,1.32E+01,01PLANT.Rumex sp.,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Rumex sp.,Emberiza citrinella,7.75E-02,01PLANT.Rumex sp.,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Rumex sp.,Fringilla coelebs,4.45E-01,01PLANT.Rumex sp.,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Rumex sp.,Passer domesticus,9.94E+00,01PLANT.Rumex sp.,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Rumex sp.,Streptopelia decaocto,8.68E-03,01PLANT.Rumex sp.,08BIRD.Streptopelia decaocto
01PLANT.,08BIRD.,Sambucus nigra,Columba palumbus,2.74E-01,01PLANT.Sambucus nigra,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Sambucus nigra,Corvus frugilegus,8.42E+00,01PLANT.Sambucus nigra,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Sambucus nigra,Corvus monedula,2.32E+00,01PLANT.Sambucus nigra,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Sambucus nigra,Fringilla coelebs,1.06E-01,01PLANT.Sambucus nigra,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Sambucus nigra,Passer domesticus,7.00E-03,01PLANT.Sambucus nigra,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Senacio vulgaris,Alectoris rufa,1.02E-01,01PLANT.Senacio vulgaris,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Senacio vulgaris,Carduelis cannabina,1.52E-04,01PLANT.Senacio vulgaris,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Senacio vulgaris,Carduelis carduelis,3.26E-02,01PLANT.Senacio vulgaris,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Senacio vulgaris,Carduelis chloris,4.63E-02,01PLANT.Senacio vulgaris,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Senacio vulgaris,Fringilla coelebs,3.32E-03,01PLANT.Senacio vulgaris,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Senacio vulgaris,Passer domesticus,8.71E-04,01PLANT.Senacio vulgaris,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Silene dioica,Alectoris rufa,5.34E-02,01PLANT.Silene dioica,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Silene dioica,Emberiza citrinella,5.40E-02,01PLANT.Silene dioica,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Silene dioica,Fringilla coelebs,1.91E-01,01PLANT.Silene dioica,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Silene dioica,Passer domesticus,2.81E-04,01PLANT.Silene dioica,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Sinapis arvensis,Carduelis cannabina,2.36E+00,01PLANT.Sinapis arvensis,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Sinapis arvensis,Carduelis chloris,4.64E+00,01PLANT.Sinapis arvensis,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Sinapis arvensis,Columba palumbus,3.70E+00,01PLANT.Sinapis arvensis,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Sinapis arvensis,Corvus frugilegus,6.48E-01,01PLANT.Sinapis arvensis,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Sinapis arvensis,Corvus monedula,1.26E-01,01PLANT.Sinapis arvensis,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Sinapis arvensis,Fringilla coelebs,3.29E+00,01PLANT.Sinapis arvensis,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Sinapis arvensis,Passer domesticus,2.95E-02,01PLANT.Sinapis arvensis,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Sonchus arvensis,Alectoris rufa,1.96E-03,01PLANT.Sonchus arvensis,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Sonchus arvensis,Carduelis cannabina,9.40E-05,01PLANT.Sonchus arvensis,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Sonchus arvensis,Carduelis carduelis,3.38E-02,01PLANT.Sonchus arvensis,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Sonchus arvensis,Carduelis chloris,2.27E-03,01PLANT.Sonchus arvensis,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Sonchus arvensis,Columba palumbus,1.81E-01,01PLANT.Sonchus arvensis,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Sonchus arvensis,Corvus frugilegus,7.68E-02,01PLANT.Sonchus arvensis,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Sonchus arvensis,Emberiza citrinella,4.24E-04,01PLANT.Sonchus arvensis,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Sonchus arvensis,Fringilla coelebs,1.10E-04,01PLANT.Sonchus arvensis,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Sonchus arvensis,Passer domesticus,9.76E-03,01PLANT.Sonchus arvensis,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Sonchus arvensis,Streptopelia decaocto,7.50E-03,01PLANT.Sonchus arvensis,08BIRD.Streptopelia decaocto
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Alectoris rufa,1.68E+00,01PLANT.Sonchus asper/oleraceus,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Carduelis cannabina,8.10E-02,01PLANT.Sonchus asper/oleraceus,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Carduelis carduelis,2.03E+01,01PLANT.Sonchus asper/oleraceus,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Carduelis chloris,1.85E+00,01PLANT.Sonchus asper/oleraceus,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Emberiza citrinella,8.56E-02,01PLANT.Sonchus asper/oleraceus,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Fringilla coelebs,1.39E-01,01PLANT.Sonchus asper/oleraceus,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Sonchus asper/oleraceus,Passer domesticus,8.77E-01,01PLANT.Sonchus asper/oleraceus,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Spergula arvensis,Alectoris rufa,1.41E-02,01PLANT.Spergula arvensis,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Spergula arvensis,Corvus monedula,4.56E-02,01PLANT.Spergula arvensis,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Spergula arvensis,Emberiza citrinella,2.06E-02,01PLANT.Spergula arvensis,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Spergula arvensis,Fringilla coelebs,1.61E-02,01PLANT.Spergula arvensis,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Stachys sylvatica,Alauda arvensis,1.56E+00,01PLANT.Stachys sylvatica,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Stachys sylvatica,Alectoris rufa,1.15E+00,01PLANT.Stachys sylvatica,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Stachys sylvatica,Fringilla coelebs,1.09E-01,01PLANT.Stachys sylvatica,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Stellaria graminea,Alectoris rufa,5.61E-01,01PLANT.Stellaria graminea,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Stellaria graminea,Corvus frugilegus,6.48E-01,01PLANT.Stellaria graminea,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Stellaria graminea,Emberiza citrinella,9.59E-02,01PLANT.Stellaria graminea,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Stellaria graminea,Fringilla coelebs,2.02E-01,01PLANT.Stellaria graminea,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Stellaria graminea,Passer domesticus,8.50E-03,01PLANT.Stellaria graminea,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Stellaria media,Alectoris rufa,3.37E+00,01PLANT.Stellaria media,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Stellaria media,Carduelis cannabina,7.48E-03,01PLANT.Stellaria media,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Stellaria media,Carduelis carduelis,1.73E-01,01PLANT.Stellaria media,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Stellaria media,Carduelis chloris,4.10E-02,01PLANT.Stellaria media,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Stellaria media,Columba palumbus,1.35E-01,01PLANT.Stellaria media,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Stellaria media,Emberiza citrinella,8.71E-01,01PLANT.Stellaria media,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Stellaria media,Fringilla coelebs,1.39E+00,01PLANT.Stellaria media,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Stellaria media,Passer domesticus,4.75E-02,01PLANT.Stellaria media,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Taraxacum officinale,Alectoris rufa,2.18E-03,01PLANT.Taraxacum officinale,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Taraxacum officinale,Carduelis cannabina,2.58E-05,01PLANT.Taraxacum officinale,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Taraxacum officinale,Carduelis carduelis,5.53E-03,01PLANT.Taraxacum officinale,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Taraxacum officinale,Carduelis chloris,1.33E-03,01PLANT.Taraxacum officinale,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Taraxacum officinale,Columba palumbus,9.30E-02,01PLANT.Taraxacum officinale,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Taraxacum officinale,Corvus frugilegus,6.85E-03,01PLANT.Taraxacum officinale,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Taraxacum officinale,Emberiza citrinella,2.70E-04,01PLANT.Taraxacum officinale,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Taraxacum officinale,Fringilla coelebs,8.19E-05,01PLANT.Taraxacum officinale,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Taraxacum officinale,Passer domesticus,1.72E-05,01PLANT.Taraxacum officinale,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Trifolium dubium,Alectoris rufa,3.00E-02,01PLANT.Trifolium dubium,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Trifolium dubium,Carduelis chloris,4.50E-04,01PLANT.Trifolium dubium,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Trifolium dubium,Columba palumbus,2.39E-02,01PLANT.Trifolium dubium,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Trifolium dubium,Corvus monedula,9.66E-04,01PLANT.Trifolium dubium,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Trifolium dubium,Fringilla coelebs,2.35E-03,01PLANT.Trifolium dubium,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Trifolium pratense/repens,Alectoris rufa,1.71E+00,01PLANT.Trifolium pratense/repens,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Trifolium pratense/repens,Carduelis cannabina,2.70E-02,01PLANT.Trifolium pratense/repens,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Trifolium pratense/repens,Carduelis carduelis,6.51E-01,01PLANT.Trifolium pratense/repens,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Trifolium pratense/repens,Carduelis chloris,5.79E-02,01PLANT.Trifolium pratense/repens,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Trifolium pratense/repens,Columba palumbus,4.52E+00,01PLANT.Trifolium pratense/repens,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Trifolium pratense/repens,Corvus monedula,1.15E-01,01PLANT.Trifolium pratense/repens,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Trifolium pratense/repens,Emberiza citrinella,6.38E-02,01PLANT.Trifolium pratense/repens,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Trifolium pratense/repens,Fringilla coelebs,1.02E-01,01PLANT.Trifolium pratense/repens,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Trifolium pratense/repens,Streptopelia decaocto,1.47E+00,01PLANT.Trifolium pratense/repens,08BIRD.Streptopelia decaocto
01PLANT.,08BIRD.,Triticum aestivum,Alauda arvensis,3.12E-02,01PLANT.Triticum aestivum,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Triticum aestivum,Alectoris rufa,1.63E+01,01PLANT.Triticum aestivum,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Triticum aestivum,Carduelis cannabina,2.70E-02,01PLANT.Triticum aestivum,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Triticum aestivum,Carduelis carduelis,6.26E-01,01PLANT.Triticum aestivum,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Triticum aestivum,Carduelis chloris,2.88E+00,01PLANT.Triticum aestivum,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Triticum aestivum,Columba palumbus,2.16E+01,01PLANT.Triticum aestivum,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Triticum aestivum,Corvus frugilegus,9.25E+01,01PLANT.Triticum aestivum,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Triticum aestivum,Corvus monedula,1.63E+01,01PLANT.Triticum aestivum,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Triticum aestivum,Emberiza citrinella,2.13E+00,01PLANT.Triticum aestivum,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Triticum aestivum,Fringilla coelebs,5.42E+00,01PLANT.Triticum aestivum,08BIRD.Fringilla coelebs
01PLANT.,08BIRD.,Triticum aestivum,Passer domesticus,6.79E-01,01PLANT.Triticum aestivum,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Urtica dioica,Alauda arvensis,3.12E-02,01PLANT.Urtica dioica,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Urtica dioica,Carduelis cannabina,2.70E-02,01PLANT.Urtica dioica,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Urtica dioica,Carduelis carduelis,7.43E-01,01PLANT.Urtica dioica,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Urtica dioica,Columba palumbus,2.77E-01,01PLANT.Urtica dioica,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Urtica dioica,Emberiza citrinella,5.73E+00,01PLANT.Urtica dioica,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Urtica dioica,Passer domesticus,2.70E-01,01PLANT.Urtica dioica,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Veronica arvensis,Alauda arvensis,3.12E-02,01PLANT.Veronica arvensis,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Veronica arvensis,Carduelis cannabina,4.09E-03,01PLANT.Veronica arvensis,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Veronica arvensis,Columba palumbus,1.16E-01,01PLANT.Veronica arvensis,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Veronica hederifolia,Alectoris rufa,6.11E-02,01PLANT.Veronica hederifolia,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Veronica hederifolia,Carduelis cannabina,1.32E-04,01PLANT.Veronica hederifolia,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Veronica hederifolia,Carduelis carduelis,6.26E-01,01PLANT.Veronica hederifolia,08BIRD.Carduelis carduelis
01PLANT.,08BIRD.,Veronica hederifolia,Carduelis chloris,5.22E-02,01PLANT.Veronica hederifolia,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Veronica hederifolia,Columba palumbus,9.13E-04,01PLANT.Veronica hederifolia,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Veronica hederifolia,Corvus frugilegus,2.84E-01,01PLANT.Veronica hederifolia,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Veronica hederifolia,Emberiza citrinella,6.52E-02,01PLANT.Veronica hederifolia,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Veronica persica,Carduelis cannabina,2.28E-02,01PLANT.Veronica persica,08BIRD.Carduelis cannabina
01PLANT.,08BIRD.,Veronica persica,Columba palumbus,1.57E-01,01PLANT.Veronica persica,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Vicia hirsute,Alectoris rufa,1.23E+00,01PLANT.Vicia hirsute,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Vicia hirsute,Carduelis chloris,2.17E-02,01PLANT.Vicia hirsute,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Vicia hirsute,Columba palumbus,1.12E+00,01PLANT.Vicia hirsute,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Vicia hirsute,Corvus frugilegus,6.45E-01,01PLANT.Vicia hirsute,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Vicia hirsute,Corvus monedula,4.02E-02,01PLANT.Vicia hirsute,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Vicia hirsute,Emberiza citrinella,2.24E-02,01PLANT.Vicia hirsute,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Vicia hirsute,Passer domesticus,6.95E-03,01PLANT.Vicia hirsute,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Vicia sepium,Alectoris rufa,8.71E-03,01PLANT.Vicia sepium,08BIRD.Alectoris rufa
01PLANT.,08BIRD.,Vicia sepium,Carduelis chloris,1.31E-04,01PLANT.Vicia sepium,08BIRD.Carduelis chloris
01PLANT.,08BIRD.,Vicia sepium,Columba palumbus,6.93E-03,01PLANT.Vicia sepium,08BIRD.Columba palumbus
01PLANT.,08BIRD.,Vicia sepium,Corvus frugilegus,2.63E-03,01PLANT.Vicia sepium,08BIRD.Corvus frugilegus
01PLANT.,08BIRD.,Vicia sepium,Corvus monedula,2.80E-04,01PLANT.Vicia sepium,08BIRD.Corvus monedula
01PLANT.,08BIRD.,Vicia sepium,Emberiza citrinella,1.13E-04,01PLANT.Vicia sepium,08BIRD.Emberiza citrinella
01PLANT.,08BIRD.,Vicia sepium,Passer domesticus,5.06E-05,01PLANT.Vicia sepium,08BIRD.Passer domesticus
01PLANT.,08BIRD.,Viola arvensis,Alauda arvensis,3.12E-02,01PLANT.Viola arvensis,08BIRD.Alauda arvensis
01PLANT.,08BIRD.,Viola arvensis,Fringilla coelebs,1.04E-01,01PLANT.Viola arvensis,08BIRD.Fringilla coelebs
01PLANT.,09MAMMAL.,Acer campestre,Apodemus flavicollis,3.18E+00,01PLANT.Acer campestre,09MAMMAL.Apodemus flavicollis
01PLANT.,09MAMMAL.,Acer campestre,Apodemus sylvaticus,1.31E+01,01PLANT.Acer campestre,09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,Acer campestre,Micromys minutus,8.25E-01,01PLANT.Acer campestre,09MAMMAL.Micromys minutus
01PLANT.,09MAMMAL.,Acer campestre,Myodes glareolus,1.31E+01,01PLANT.Acer campestre,09MAMMAL.Myodes glareolus
01PLANT.,09MAMMAL.,"Acer pseudoplatanus,",Apodemus flavicollis,3.60E-01,"01PLANT.Acer pseudoplatanus,",09MAMMAL.Apodemus flavicollis
01PLANT.,09MAMMAL.,"Acer pseudoplatanus,",Apodemus sylvaticus,3.76E+00,"01PLANT.Acer pseudoplatanus,",09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,"Acer pseudoplatanus,",Micromys minutus,2.16E-02,"01PLANT.Acer pseudoplatanus,",09MAMMAL.Micromys minutus
01PLANT.,09MAMMAL.,"Acer pseudoplatanus,",Myodes glareolus,6.79E+00,"01PLANT.Acer pseudoplatanus,",09MAMMAL.Myodes glareolus
01PLANT.,09MAMMAL.,Chenopodium sp.,Apodemus sylvaticus,6.19E+01,01PLANT.Chenopodium sp.,09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,Chenopodium sp.,Micromys minutus,6.77E-03,01PLANT.Chenopodium sp.,09MAMMAL.Micromys minutus
01PLANT.,09MAMMAL.,Chenopodium sp.,Myodes glareolus,1.64E-02,01PLANT.Chenopodium sp.,09MAMMAL.Myodes glareolus
01PLANT.,09MAMMAL.,Corylus avellana,Apodemus flavicollis,5.56E-01,01PLANT.Corylus avellana,09MAMMAL.Apodemus flavicollis
01PLANT.,09MAMMAL.,Corylus avellana,Apodemus sylvaticus,3.73E+00,01PLANT.Corylus avellana,09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,Corylus avellana,Myodes glareolus,6.07E+00,01PLANT.Corylus avellana,09MAMMAL.Myodes glareolus
01PLANT.,09MAMMAL.,Crataegus monogyna,Apodemus flavicollis,1.38E+00,01PLANT.Crataegus monogyna,09MAMMAL.Apodemus flavicollis
01PLANT.,09MAMMAL.,Crataegus monogyna,Apodemus sylvaticus,7.36E+00,01PLANT.Crataegus monogyna,09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,Crataegus monogyna,Micromys minutus,4.33E-01,01PLANT.Crataegus monogyna,09MAMMAL.Micromys minutus
01PLANT.,09MAMMAL.,Crataegus monogyna,Myodes glareolus,2.95E+00,01PLANT.Crataegus monogyna,09MAMMAL.Myodes glareolus
01PLANT.,09MAMMAL.,Fallopia convolvulus,Apodemus sylvaticus,1.85E+00,01PLANT.Fallopia convolvulus,09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,Fraxinus excelsior,Apodemus flavicollis,4.69E-01,01PLANT.Fraxinus excelsior,09MAMMAL.Apodemus flavicollis
01PLANT.,09MAMMAL.,Fraxinus excelsior,Apodemus sylvaticus,9.09E+00,01PLANT.Fraxinus excelsior,09MAMMAL.Apodemus sylvaticus
01PLANT.,09MAMMAL.,Fraxinus excelsior,Micromys minutus,2.21E-02,01PLANT.Fraxinus excelsior,09MAMMAL.Micromys minutus
01PLANT.,09MAMMAL.,Fraxinus excelsior,Myodes glareolus,2.10E+01,01PLANT.Fraxinus excelsior,09MAMMAL.Myodes glareolus
01PLANT.,09MAMMAL.,Geranium dissectum,Apodemus sylvaticus,1.07E-02,01PLANT.Geranium dissectum,09MAMMAL.Apodemus sylvaticus
